sample_id,db_id,question,score,gold_sql,cate_len_tbls,cate_gold_c,need_high|wrong,need_high|correct,need_mid|wrong,need_mid|correct,need_low|wrong,need_low|correct,need_1|wrong,need_1|correct,need_2|wrong,need_2|correct,need_3+|wrong,need_3+|correct,virtual_table,description,pred_sql,s_sel,s_agg,s_nest,s_cond,s_oth,pm_score,pm_score_rank
train.6903,tracking_orders,"Find the dates of orders which belong to the customer named ""Jeramie"".",1,SELECT T2.date_order_placed FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T1.customer_name = 'Jeramie',2,low,False,False,False,False,False,True,False,False,False,True,False,False,SELECT T2.date_order_placed FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T1.customer_name = [PLACEHOLDER-TYPE:STRING],This virtual table provides the order placement dates for customers from the 'Customers' table based on a specific customer's name. The placeholder in the WHERE clause represents the customer's name.,SELECT Orders.date_order_placed FROM Orders JOIN Customers ON Orders.customer_id = Customers.customer_id WHERE Customers.customer_name = 'Jeramie';,1.0,1.0,1.0,0.5,1.0,4.5,16
train.6905,tracking_orders,Give me the names of customers who have placed orders between 2009-01-01 and 2010-01-01.,1,SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.date_order_placed >= '2009-01-01' AND T2.date_order_placed <= '2010-01-01',2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.date_order_placed >= [PLACEHOLDER-TYPE:STRING] AND T2.date_order_placed <= [PLACEHOLDER-TYPE:STRING],This virtual table provides the names of customers who have placed orders within a specific date range. The placeholders in the WHERE clause represent the start and end dates for filtering the orders based on when they were placed.,"SELECT DISTINCT Customers.customer_name 
FROM Customers 
JOIN Orders ON Customers.customer_id = Orders.customer_id 
WHERE Orders.date_order_placed BETWEEN '2009-01-01' AND '2010-01-01';",1.0,1.0,1.0,0.0,1.0,4.0,13
train.6907,tracking_orders,Give me a list of distinct product ids from orders placed between 1975-01-01 and 1976-01-01?,1,SELECT DISTINCT T2.product_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id WHERE T1.date_order_placed >= '1975-01-01' AND T1.date_order_placed <= '1976-01-01',2,high,False,True,False,False,False,False,False,False,False,True,False,False,SELECT DISTINCT T2.product_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id WHERE T1.date_order_placed >= [PLACEHOLDER-TYPE:STRING] AND T1.date_order_placed <= [PLACEHOLDER-TYPE:STRING],This virtual table retrieves distinct product identifiers from the 'Order_Items' table for orders placed within a specific date range. The placeholders in the WHERE clause represent the start and end dates for filtering the orders.,"SELECT DISTINCT oi.product_id 
FROM Orders o 
JOIN Order_Items oi ON o.order_id = oi.order_id 
WHERE o.date_order_placed BETWEEN '1975-01-01' AND '1976-01-01';",1.0,1.0,1.0,0.0,0.5,3.5,10
train.6909,tracking_orders,"Find the names of the customers who have order status both ""On Road"" and ""Shipped"".",1,SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status = 'On Road' INTERSECT SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status = 'Shipped',2,high,False,True,False,False,False,False,False,False,False,True,False,False,SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status = [PLACEHOLDER-TYPE:STRING] INTERSECT SELECT T1.customer_name FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status = [PLACEHOLDER-TYPE:STRING],"This virtual table describes the names of customers from the 'Customers' table who have placed orders with a specific status. The query uses an INTERSECT operation to find customers who have orders with two specified statuses, represented by placeholders in the WHERE clause.","SELECT DISTINCT c.customer_name 
FROM Customers c 
JOIN Orders o ON c.customer_id = o.customer_id 
WHERE o.order_status IN ('On Road', 'Shipped') 
GROUP BY c.customer_id 
HAVING COUNT(DISTINCT o.order_status) = 2;",1.0,0.0,0.0,0.3333333333333333,1.0,2.333333333333333,3
train.6911,tracking_orders,"Find the id of the customers who have order status both ""On Road"" and ""Shipped"".",1,SELECT T1.customer_id FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status = 'On Road' INTERSECT SELECT T1.customer_id FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status = 'Shipped',2,high,False,True,False,False,False,False,False,False,False,True,False,False,SELECT T1.customer_id FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status = [PLACEHOLDER-TYPE:STRING] INTERSECT SELECT T1.customer_id FROM customers AS T1 JOIN orders AS T2 ON T1.customer_id = T2.customer_id WHERE T2.order_status = [PLACEHOLDER-TYPE:STRING],"This virtual table identifies customers who have placed orders with two specific statuses. The first part of the query selects customer IDs from the 'Customers' table that have orders with a certain status, and the second part does the same for another status. The intersection of these two sets of customer IDs will yield those customers who have orders with both statuses.","SELECT DISTINCT o.customer_id FROM Orders o WHERE o.order_status IN ('On Road', 'Shipped') GROUP BY o.customer_id HAVING COUNT(DISTINCT o.order_status) = 2;",0.0,0.0,0.0,0.3333333333333333,1.0,1.3333333333333333,1
train.6913,tracking_orders,When was the order placed whose shipment tracking number is 3452? Give me the date.,1,SELECT T1.date_order_placed FROM orders AS T1 JOIN shipments AS T2 ON T1.order_id = T2.order_id WHERE T2.shipment_tracking_number = 3452,2,low,False,False,False,False,False,True,False,False,False,True,False,False,SELECT T1.date_order_placed FROM orders AS T1 JOIN shipments AS T2 ON T1.order_id = T2.order_id WHERE T2.shipment_tracking_number = [PLACEHOLDER-TYPE:NUMBER],"This virtual table provides the dates when orders were placed from the 'Orders' table, specifically for those orders that have a corresponding shipment in the 'Shipments' table. The placeholder in the WHERE clause represents the tracking number of the shipment.",SELECT Orders.date_order_placed FROM Orders JOIN Shipments ON Orders.order_id = Shipments.order_id WHERE Shipments.shipment_tracking_number = '3452';,1.0,1.0,1.0,0.5,1.0,4.5,16
train.6915,tracking_orders,What is the placement date of the order whose invoice number is 10?,1,SELECT T1.date_order_placed FROM orders AS T1 JOIN shipments AS T2 ON T1.order_id = T2.order_id WHERE T2.invoice_number = 10,2,low,False,False,False,False,False,True,False,False,False,True,False,False,SELECT T1.date_order_placed FROM orders AS T1 JOIN shipments AS T2 ON T1.order_id = T2.order_id WHERE T2.invoice_number = [PLACEHOLDER-TYPE:NUMBER],This virtual table provides the dates when orders were placed from the 'Orders' table that are associated with a specific shipment identified by its invoice number. The placeholder in the WHERE clause represents the invoice number linked to the shipment.,SELECT date_order_placed FROM Orders WHERE order_id IN (SELECT order_id FROM Shipments WHERE invoice_number = 10);,1.0,1.0,0.0,0.3333333333333333,1.0,3.333333333333333,7
train.6917,tracking_orders,List the count and id of each product in all the orders.,1,"SELECT count(*) ,  T3.product_id FROM orders AS T1 JOIN order_items AS T2 JOIN products AS T3 ON T1.order_id = T2.order_id AND T2.product_id = T3.product_id GROUP BY T3.product_id",3+,mid,False,False,False,True,False,False,False,False,False,False,False,True,"SELECT count(*) ,  T3.product_id FROM orders AS T1 JOIN order_items AS T2 JOIN products AS T3 ON T1.order_id = T2.order_id AND T2.product_id = T3.product_id GROUP BY T3.product_id","This virtual table provides a count of order items grouped by product ID from the 'Orders', 'Order_Items', and 'Products' tables. The placeholders in the query allow for dynamic filtering or additional conditions to be applied as needed.","SELECT Products.product_id, COUNT(Order_Items.order_item_id) AS product_count 
FROM Products 
JOIN Order_Items ON Products.product_id = Order_Items.product_id 
JOIN Orders ON Order_Items.order_id = Orders.order_id 
GROUP BY Products.product_id;",0.5,1.0,1.0,1.0,1.0,4.5,16
train.6920,tracking_orders,"For each product, show its name and the number of times it was ordered.",1,"SELECT T3.product_name ,  count(*) FROM orders AS T1 JOIN order_items AS T2 JOIN products AS T3 ON T1.order_id = T2.order_id AND T2.product_id = T3.product_id GROUP BY T3.product_id",3+,mid,False,False,False,True,False,False,False,False,False,False,False,True,"SELECT T3.product_name ,  count(*) FROM orders AS T1 JOIN order_items AS T2 JOIN products AS T3 ON T1.order_id = T2.order_id AND T2.product_id = T3.product_id GROUP BY T3.product_id","This virtual table provides a summary of the total number of orders for each product from the 'Products' table. It combines data from the 'Orders', 'Order_Items', and 'Products' tables, counting how many times each product has been ordered. The grouping is done by the product identifier to aggregate the order counts for each product.","SELECT Products.product_name, COUNT(Order_Items.order_item_id) AS order_count
FROM Products
JOIN Order_Items ON Products.product_id = Order_Items.product_id
GROUP BY Products.product_id;",0.5,1.0,1.0,1.0,1.0,4.5,16
train.6921,tracking_orders,Find the ids of orders which are shipped after 2000-01-01.,1,SELECT order_id FROM shipments WHERE shipment_date > '2000-01-01',1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT order_id FROM shipments WHERE shipment_date > [PLACEHOLDER-TYPE:STRING],This virtual table provides a list of order IDs from the 'Shipments' table for shipments that were sent after a specific date. The placeholder in the WHERE clause represents the date to filter the shipments.,SELECT DISTINCT Orders.order_id FROM Orders JOIN Shipments ON Orders.order_id = Shipments.order_id WHERE Shipments.shipment_date > '2000-01-01';,0.0,1.0,1.0,0.5,1.0,3.5,10
train.6923,tracking_orders,Find the id of the order which is shipped most recently.,1,SELECT order_id FROM shipments WHERE shipment_date  =  (SELECT max(shipment_date) FROM shipments),1,mid,False,False,False,True,False,False,False,True,False,False,False,False,SELECT order_id FROM shipments WHERE shipment_date  =  (SELECT max(shipment_date) FROM shipments),"This virtual table retrieves the order IDs from the 'Shipments' table for the most recent shipment date. The subquery identifies the maximum shipment date, ensuring that only the latest shipment's order ID is selected.",SELECT order_id FROM Shipments ORDER BY shipment_date DESC LIMIT 1;,1.0,1.0,0.0,0.0,0.0,2.0,2
train.6925,tracking_orders,List the names of all distinct products in alphabetical order.,1,SELECT DISTINCT product_name FROM products ORDER BY product_name,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT DISTINCT product_name FROM products ORDER BY product_name,"This virtual table lists the unique names of products from the 'Products' table, sorted in alphabetical order. The absence of any filtering conditions means it retrieves all distinct product names available.",SELECT DISTINCT product_name FROM Products ORDER BY product_name ASC;,1.0,1.0,1.0,1.0,1.0,5.0,24
train.6927,tracking_orders,List the ids of all distinct orders ordered by placed date.,1,SELECT DISTINCT order_id FROM orders ORDER BY date_order_placed,1,low,False,False,False,False,False,True,False,True,False,False,False,False,SELECT DISTINCT order_id FROM orders ORDER BY date_order_placed,"This virtual table provides a list of unique order identifiers from the 'Orders' table, sorted by the date when each order was placed. The placeholder in the SELECT statement allows for the retrieval of distinct order IDs, ensuring that each order is represented only once in the result set.",SELECT DISTINCT order_id FROM Orders ORDER BY date_order_placed;,1.0,1.0,1.0,1.0,1.0,5.0,24
train.6929,tracking_orders,What is the id of the order which has the most items?,1,SELECT T1.order_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id GROUP BY T1.order_id ORDER BY count(*) DESC LIMIT 1,2,mid,False,False,False,True,False,False,False,False,False,True,False,False,SELECT T1.order_id FROM orders AS T1 JOIN order_items AS T2 ON T1.order_id = T2.order_id GROUP BY T1.order_id ORDER BY count(*) DESC LIMIT [PLACEHOLDER-TYPE:NUMBER],"This virtual table provides a list of order IDs from the 'Orders' table, grouped by each order ID and ordered by the number of items associated with each order in descending order. The placeholder in the LIMIT clause allows the user to specify the maximum number of order IDs to retrieve.",SELECT order_id FROM Order_Items GROUP BY order_id ORDER BY COUNT(order_item_id) DESC LIMIT 1;,0.0,0.0,1.0,1.0,0.5,2.5,4
